Spectral_Type,Object_Name,Source_Designation,SpeX_Classification,Wavelength_um,Normalized_Flux,Telluric_Region,Normalization_Region
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.69028,0.7300348093409467,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.69416,0.6617551514127099,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.69802,0.7493701041110941,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.70188,0.7137816466561376,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.70574,0.7916563224644381,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.70959,0.71718598963643,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.71343,0.6462362069967303,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.71726,0.6554403460861941,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.72109,0.6061552845227846,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.72491,0.5237617329664003,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.72873,0.5704426966410835,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.73254,0.5666712445263764,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.73634,0.48689499622326576,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.74013,0.5703053608497917,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.74392,0.4777331143003534,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.74771,0.46668814739299697,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.75148,0.4215706988807133,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.75525,0.47480416444376367,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.75902,0.42861179925733034,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.76278,0.34654045859590005,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.76653,0.3340666712445264,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.77027,0.27173206843548126,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.77401,0.3562384783194325,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.77774,0.3185081107349049,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.78147,0.39944643111817746,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.78519,0.3766988701490093,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.7889,0.1635191240089374,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.79261,0.2524282024329564,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.79632,0.26318080256923576,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.80001,0.2942498560615264,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.8037,0.2172958582694634,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.80738,0.22610040302772602,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.81106,0.2414703909316121,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.81473,0.19131826513202727,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.8184,0.3699984681777125,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.82206,0.2554427230518126,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.82572,0.17516546321777762,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.82936,0.28254197985389584,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.83301,0.3410311805067691,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.83664,0.19947627524205436,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.84027,0.14046493447498112,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.8439,0.46128979436606327,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.84752,0.05556949455146659,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.85113,0.27909273863414275,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.85474,0.16017526159827172,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.85834,0.16935880031904163,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.86194,0.2827374192491958,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.86553,0.3058098321862273,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.86912,0.1612126750371071,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.8727,0.2068435481229895,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.87627,0.28711103598725946,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.87984,0.420089056978507,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.8834,0.3106878938499976,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.88696,0.34126623599571093,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.89052,0.22939593380414863,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.89406,0.2758706296846031,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.89761,0.2871295234976257,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.90114,0.24279251203008712,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.90467,0.2974349899903337,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.9082,0.20202966453091906,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.91172,0.31183676056561216,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.91524,0.35263869594384023,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.91875,0.3230560382849929,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.92226,0.43833358863704797,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.92576,0.2778936915332485,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.92925,0.21432412303174045,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.93274,0.24342372845544777,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.93623,0.2789606849886698,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.93971,0.22862289176355005,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.94318,0.23154708768890275,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.94665,0.18440789786442846,True,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.95012,0.3093990502701818,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.95358,0.24646994194921748,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.95704,0.19473211597479365,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.96049,0.22143283487483958,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.96393,0.2568871258259956,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.96737,0.14131377530808117,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.97081,0.27203843289297847,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.97424,0.20269257383119318,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.97767,0.1989377604758157,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.98109,0.24094085581326563,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.98451,0.22017753292097383,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.98792,0.29257013369111073,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.99133,0.21442369148042703,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.99473,0.2981824136237105,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,1.99813,0.17806509716507238,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.00152,0.38138149241747965,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.00491,0.34986821046181804,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.00829,0.2976964562083701,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.01167,0.5102658503990661,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.01505,0.3770237221168728,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.01842,0.3272527031381228,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.02178,0.2769613927962095,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.02515,0.264482323299017,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.0285,0.2604832106995146,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.03185,0.2858089870428963,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.0352,0.39951509901382337,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.03854,0.34632124954441496,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.04188,0.3113111870566299,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.04522,0.3479587147482794,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.04855,0.4348420902507435,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.05187,0.36715403265422547,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.05519,0.31166773189940683,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.05851,0.5275490315185641,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.06182,0.30455532255423445,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.06512,0.419093372491641,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.06843,0.44400397217365584,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.07172,0.4716137483691375,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.07502,0.4106974017124717,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.07831,0.4021825826523767,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.08159,0.4303628305963015,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.08487,0.3553114617282125,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.08814,0.4075413195856685,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.09142,0.4108505839412203,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.09468,0.40627360458912826,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.09794,0.3446468093198181,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.1012,0.379823259400899,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.10445,0.4543939529994665,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.1077,0.44647601641690926,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.11094,0.42013131414505833,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.11418,0.4559601092347756,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.11742,0.3879049425038428,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.12065,0.4120496310421145,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.12387,0.3767332040968323,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.12709,0.47543273979621486,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.13031,0.41121241092981614,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.13352,0.4945990059001569,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.13672,0.43564233534230945,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.13993,0.3930048542920076,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.14312,0.41517402029400424,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.14632,0.45074134916568515,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.1495,0.3743086991659492,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.15269,0.40344237443018854,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.15587,0.31182091412815544,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.15904,0.41893226704416403,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.16221,0.4038279710749695,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.16537,0.441339129608012,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.16853,0.32842533950992253,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.17169,0.45282779676415746,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.17484,0.3776311688860483,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.17798,0.34536782222410034,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.18112,0.36236840854228625,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.18426,0.34501391845423285,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.18739,0.3896110756033531,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.19052,0.41021936751585963,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.19364,0.3073416544737134,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.19675,0.33969479761458293,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.19987,0.2688321703808956,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.20297,0.38758537268179827,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.20607,0.3313437250748744,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.20917,0.3468758748554013,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.21226,0.3232065794408321,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.21535,0.3019987639778784,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.21843,0.3193691005033885,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.22151,0.29949766793262095,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.22458,0.31189750524252974,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.22764,0.3507054305741164,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.23071,0.3099695220186249,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.23376,0.3218332215279135,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.23681,0.32192830015265406,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.23986,0.33166065382400944,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.2429,0.2137510102103879,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.24594,0.320137652720041,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.24897,0.2932304019184754,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.25199,0.29960859299481823,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.25501,0.30822113175256316,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.25803,0.2595274064135815,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.26104,0.3073865527131742,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.26404,0.29578167834901253,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.26704,0.1993534653517645,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.27004,0.21223820364784993,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.27303,0.23820364784990256,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.27601,0.4054416666226488,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.27899,0.29180158147445817,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.28197,0.27010516752325464,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.28494,0.2634401559289446,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.2879,0.2154740461765188,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.29086,0.1911595366501688,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.29381,0.2106255645293344,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.29676,0.3264234062445528,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.2997,0.22923641300041733,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.30264,0.23998135402525927,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.30557,0.2026849147197558,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.3085,0.16280656253796544,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.31142,0.24623039663632956,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.31434,0.22023616473956384,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.31725,0.22002672765784376,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.32016,0.2634298557445977,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.32306,0.22138371091872366,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.32596,0.21918871522367248,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.32885,0.1484182614345252,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.33173,0.19349899903336734,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.33462,0.20566325263975238,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.33749,0.18449452505585873,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.34036,0.2011805595905281,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.34323,0.19571723617002174,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.34609,0.21032078471558288,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.34895,0.137820956385322,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.3518,0.12892925622104726,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.35465,0.2502009856484098,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.3575,0.22520719216974708,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.36034,0.2018381867449833,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.36317,0.18878362746081973,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.366,0.21893992615560146,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.36883,0.2508110734904948,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.37165,0.3100989345911883,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.37446,0.24012899000089796,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.37728,0.22550933091058917,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.38009,0.2225072233344074,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.38289,0.10650126507392363,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.38569,0.3652445369406868,False,False
T1,SDSSp J083717.22-000018.3,J08371718-0000179,T1.0,2.38849,0.2608880871765346,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.870557,0.07069893390791325,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.873803,0.07904302722761838,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.877069,0.1069294981595905,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.880354,0.11575402570749839,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.883657,0.09918843262976744,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.88698,0.13062690391516243,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.890321,0.10940044619638666,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.893681,0.12171201256257692,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.897059,0.15393875743744315,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.900456,0.14900690178659284,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.903871,0.18550383845361426,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.907304,0.18737938942181223,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.910756,0.18183607202597657,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.914225,0.1810499069252812,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.917712,0.2384530118256099,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.921216,0.22257006709010477,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.924739,0.23530734738055412,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.928278,0.19274699941966356,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.931835,0.18058603939460266,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.935408,0.23458443694313302,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.938999,0.23698811414755805,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.942606,0.26017948259693524,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.94623,0.29819453118254086,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.949871,0.2529965641673377,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.953527,0.27460154582348534,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.9572,0.2771648657495075,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.960889,0.29561213445330903,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.964593,0.2976995383413623,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.968313,0.34144766831262663,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.972048,0.3411394273344485,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.975798,0.3737517244426059,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.979564,0.3986971547450034,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.983344,0.3808322305602355,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.987139,0.41081293286772547,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.990948,0.40969844594336796,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.994772,0.4063760700580537,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,0.998609,0.4060587926994078,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.00246,0.40165004307341357,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.00633,0.417247839803047,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.0102,0.4510097653151588,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.0141,0.4628805571229771,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.018,0.492527917395434,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.02192,0.4971957099281708,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.02585,0.5240427962978953,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.02979,0.5456768951799946,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.03375,0.5747700241170953,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.03772,0.5857602708504438,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.04169,0.5873687465737057,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.04569,0.6434093661079506,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.04969,0.628805571229771,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.0537,0.6596718388231019,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.05773,0.654609457676606,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.06176,0.6783550574613393,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.06581,0.6930040342418577,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.06986,0.6999228895533417,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.07393,0.7068999793167291,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.07801,0.7256695455905475,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.08209,0.7248171136997551,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.08619,0.7206864837837132,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.09029,0.6991688538054206,False,False
T2,SDSSp J125453.90-012247.4,J12545393-0122474,T2.0,1.09441,0.6418651490902373,False,False
